OKTA,119.04,21.03549528052869,Complete
ORCL,150.3222,422.8784787038297,Complete
PANW,186.475,124.61383559818432,Complete
PCOR,65.535,9.951079910984488,Complete
PDD,109.54,152.996898298,Complete
PINS,29.2769,20.855046164752086,Complete
PLTR,115.7099,276.8465000323869,Complete
PSTG,48.6225,16.255734268981424,Complete
PUBM,11.03,0.5748888885627272,Complete
PYPL,70.2,69.26379194358967,Complete
QCOM,145.66,160.97010077142184,Complete
S,19.165,6.444666565321093,Complete
SAP,293.95,306.718478868,Complete
SE,139.27,85.90431703,Complete
SHOP,91.365,120.8974076767698,Complete
SMCI,31.76,19.443336300513852,Complete
SNAP,8.275,14.26350573452737,Complete
SNOW,173.04,58.410704477266776,Complete
SPOT,650.325,132.38587589560223,Complete
SSNC,77.77,19.099068170285808,Complete
SSYS,11.025,0.8086299707978438,Complete
STX,96.25,20.640271616985046,Complete
TEAM,206.97,54.814530104,Complete
TRIP,15.135,1.9725439076606424,Complete
TSM,177.225,23806.25015625,Complete
TTAN,120.02,10.680173175268855,Complete
TTD,70.28,36.730397237028384,Complete
WDAY,258.54,69.14626685480657,Complete
WDC,44.05,15.622773921093456,Complete
WIT,2.815,2524.297229004,Complete
WMT,96.982,773.7658042158916,Complete
XYZ,50.32,31.004669696216517,Complete
YELP,39.29,2.519139252020145,Complete
ZS,231.8,36.074109326,Complete

** Data **
Complete Data Tickers: 93

** Tickers: **
Complete Data Tickers: 93

** 93 **
APPS,4.145,0.4452288997578693,Complete
BABA,125.68,298.21931330804796,Complete
CHKP,217.57,23.901219312999572,Complete
CHWY,39.32,16.315960609302692,Complete
Complete Data Tickers: 93
CSCO,59.685,238.3593903129929,Complete
ETSY,46.83,4.988863242831592,Complete
GTLB,48.65,8.2936094120618,Complete
GWRE,212.95,17.933277184635998,Complete
S,19.165,6.444666565321093,Complete
SAP,293.95,306.718478868,Complete
WDC,44.05,15.622773921093456,Complete
ZS,231.8,36.074109326,Complete

** Consumer **
ABNB,125.28,78.48952043958066,Complete
BKNG,5085.355,166.7780116417254,Complete
NFLX,1142.01,487.7047201551864,Complete
PINS,29.2769,20.855046164752086,Complete
SNAP,8.275,14.26350573452737,Complete
SPOT,650.325,132.38587589560223,Complete
TRIP,15.135,1.9725439076606424,Complete
YELP,39.29,2.519139252020145,Complete

** Internet **
ABNB,125.28,78.48952043958066,Complete
BKNG,5085.355,166.7780116417254,Complete
NFLX,1142.01,487.7047201551864,Complete
PINS,29.2769,20.855046164752086,Complete
SNAP,8.275,14.26350573452737,Complete
SPOT,650.325,132.38587589560223,Complete
TRIP,15.135,1.9725439076606424,Complete
YELP,39.29,2.519139252020145,Complete

** Cybersecurity **
CHKP,217.57,23.901219312999572,Complete
CRWD,410.18,104.05567380567192,Complete
CYBR,356.18,18.02201290757212,Complete
FTNT,97.26,74.11756315839979,Complete
NET,133.12,46.294313961592664,Complete
OKTA,119.04,21.03549528052869,Complete
PANW,186.475,124.61383559818432,Complete
S,19.165,6.444666565321093,Complete
ZS,231.8,36.074109326,Complete

** Dev **
AAPL,198.1,2965.359010645682,Complete
DDOG,107.575,37.700163596,Complete
DELL,96.17,67.85106395182903,Complete
ESTC,85.07,9.09644442962142,Complete
GTLB,48.65,8.2936094120618,Complete
HPQ,26.51,25.113607925058872,Complete
LOGI,80.455,9.80211638,Complete
MDB,177.81,14.768036328544017,Complete
PSTG,48.6225,16.255734268981424,Complete
SMCI,31.76,19.443336300513852,Complete
SSYS,11.025,0.8086299707978438,Complete
STX,96.25,20.640271616985046,Complete
TEAM,206.97,54.814530104,Complete
WDC,44.05,15.622773921093456,Complete

** Tools **
DDOG,107.575,37.700163596,Complete
ESTC,85.07,9.09644442962142,Complete
GTLB,48.65,8.2936094120618,Complete
MDB,177.81,14.768036328544017,Complete
TEAM,206.97,54.814530104,Complete

** / **
AAPL,198.1,2965.359010645682,Complete
ACN,308.41,194.45608001873362,Complete
CTSH,79.32,39.134661399976146,Complete
DDOG,107.575,37.700163596,Complete
DELL,96.17,67.85106395182903,Complete
DXC,15.9,2.8913455801298866,Complete
ESTC,85.07,9.09644442962142,Complete
GTLB,48.65,8.2936094120618,Complete
HPQ,26.51,25.113607925058872,Complete
INFY,17.475,6276.619724121,Complete
LOGI,80.455,9.80211638,Complete
MDB,177.81,14.768036328544017,Complete
PLTR,115.7099,276.8465000323869,Complete
PSTG,48.6225,16.255734268981424,Complete
SMCI,31.76,19.443336300513852,Complete
SSYS,11.025,0.8086299707978438,Complete
STX,96.25,20.640271616985046,Complete
TEAM,206.97,54.814530104,Complete
WDC,44.05,15.622773921093456,Complete
WIT,2.815,2524.297229004,Complete

** Analytics **
DDOG,107.575,37.700163596,Complete
ESTC,85.07,9.09644442962142,Complete
GTLB,48.65,8.2936094120618,Complete
MDB,177.81,14.768036328544017,Complete
TEAM,206.97,54.814530104,Complete

** eCommerce **
BABA,125.68,298.21931330804796,Complete
CHWY,39.32,16.315960609302692,Complete
EBAY,69.33,32.41804173798554,Complete
ETSY,46.83,4.988863242831592,Complete
PDD,109.54,152.996898298,Complete
SE,139.27,85.90431703,Complete
SHOP,91.365,120.8974076767698,Complete
WMT,96.982,773.7658042158916,Complete

** Enterprise **
ADSK,288.89,61.72299710562116,Complete
AMZN,192.12,2039.188827564,Complete
CRM,275.12,269.0795564434888,Complete
IBM,248.6032,234.4681599126908,Complete
MSFT,436.915,3256.71788032,Complete
NOW,977.9,203.48306796133028,Complete
ORCL,150.3222,422.8784787038297,Complete
SAP,293.95,306.718478868,Complete
WDAY,258.54,69.14626685480657,Complete

** SaaS **
ADBE,384.695,164.3640305272696,Complete
ADSK,288.89,61.72299710562116,Complete
AMZN,192.12,2039.188827564,Complete
BILL,45.56,4.898038750910868,Complete
CCCS,9.065,5.888702991,Complete
CPRT,61.5891,59.44369844163613,Complete
CRM,275.12,269.0795564434888,Complete
CSGP,74.685,31.79548731912406,Complete
GOOGL,153.2,1880.212521851,Complete
GWRE,212.95,17.933277184635998,Complete
HUBS,605.91,31.79231475466715,Complete
IBM,248.6032,234.4681599126908,Complete
ICE,178.95,101.85594058401666,Complete
INTU,653.28,182.9425896138888,Complete
META,594.61,1514.925013020756,Complete
MSFT,436.915,3256.71788032,Complete
NOW,977.9,203.48306796133028,Complete
ORCL,150.3222,422.8784787038297,Complete
PCOR,65.535,9.951079910984488,Complete
SAP,293.95,306.718478868,Complete
SSNC,77.77,19.099068170285808,Complete
TTAN,120.02,10.680173175268855,Complete
WDAY,258.54,69.14626685480657,Complete

** Fintech **
ADYEY,17.59,49.206472902,Complete
AFRM,47.86,16.17818899794969,Complete
COIN,204.46,53.696507562646474,Complete
FI,183.49,100.96240154057942,Complete
FIS,78.205,41.21198915147639,Complete
GPN,80.6,19.615269944514772,Complete
PYPL,70.2,69.26379194358967,Complete
XYZ,50.32,31.004669696216517,Complete

** Hardware **
AAPL,198.1,2965.359010645682,Complete
DELL,96.17,67.85106395182903,Complete
HPQ,26.51,25.113607925058872,Complete
LOGI,80.455,9.80211638,Complete
PSTG,48.6225,16.255734268981424,Complete
SMCI,31.76,19.443336300513852,Complete
SSYS,11.025,0.8086299707978438,Complete
STX,96.25,20.640271616985046,Complete
WDC,44.05,15.622773921093456,Complete

** / **
AAPL,198.1,2965.359010645682,Complete
ACN,308.41,194.45608001873362,Complete
CTSH,79.32,39.134661399976146,Complete
DDOG,107.575,37.700163596,Complete
DELL,96.17,67.85106395182903,Complete
DXC,15.9,2.8913455801298866,Complete
ESTC,85.07,9.09644442962142,Complete
GTLB,48.65,8.2936094120618,Complete
HPQ,26.51,25.113607925058872,Complete
INFY,17.475,6276.619724121,Complete
LOGI,80.455,9.80211638,Complete
MDB,177.81,14.768036328544017,Complete
PLTR,115.7099,276.8465000323869,Complete
PSTG,48.6225,16.255734268981424,Complete
SMCI,31.76,19.443336300513852,Complete
SSYS,11.025,0.8086299707978438,Complete
STX,96.25,20.640271616985046,Complete
TEAM,206.97,54.814530104,Complete
WDC,44.05,15.622773921093456,Complete
WIT,2.815,2524.297229004,Complete

** Devices **
AAPL,198.1,2965.359010645682,Complete
DELL,96.17,67.85106395182903,Complete
HPQ,26.51,25.113607925058872,Complete
LOGI,80.455,9.80211638,Complete
PSTG,48.6225,16.255734268981424,Complete
SMCI,31.76,19.443336300513852,Complete
SSYS,11.025,0.8086299707978438,Complete
STX,96.25,20.640271616985046,Complete
WDC,44.05,15.622773921093456,Complete

** IT **
ACN,308.41,194.45608001873362,Complete
CTSH,79.32,39.134661399976146,Complete
DXC,15.9,2.8913455801298866,Complete
INFY,17.475,6276.619724121,Complete
PLTR,115.7099,276.8465000323869,Complete
WIT,2.815,2524.297229004,Complete

** Services **
ACN,308.41,194.45608001873362,Complete
CTSH,79.32,39.134661399976146,Complete
DXC,15.9,2.8913455801298866,Complete
INFY,17.475,6276.619724121,Complete
PLTR,115.7099,276.8465000323869,Complete
WIT,2.815,2524.297229004,Complete

** / **
AAPL,198.1,2965.359010645682,Complete
ACN,308.41,194.45608001873362,Complete
CTSH,79.32,39.134661399976146,Complete
DDOG,107.575,37.700163596,Complete
DELL,96.17,67.85106395182903,Complete
DXC,15.9,2.8913455801298866,Complete
ESTC,85.07,9.09644442962142,Complete
GTLB,48.65,8.2936094120618,Complete
HPQ,26.51,25.113607925058872,Complete
INFY,17.475,6276.619724121,Complete
LOGI,80.455,9.80211638,Complete
MDB,177.81,14.768036328544017,Complete
PLTR,115.7099,276.8465000323869,Complete
PSTG,48.6225,16.255734268981424,Complete
SMCI,31.76,19.443336300513852,Complete
SSYS,11.025,0.8086299707978438,Complete
STX,96.25,20.640271616985046,Complete
TEAM,206.97,54.814530104,Complete
WDC,44.05,15.622773921093456,Complete
WIT,2.815,2524.297229004,Complete

** Legacy **
ACN,308.41,194.45608001873362,Complete
CTSH,79.32,39.134661399976146,Complete
DXC,15.9,2.8913455801298866,Complete
INFY,17.475,6276.619724121,Complete
PLTR,115.7099,276.8465000323869,Complete
WIT,2.815,2524.297229004,Complete

** Tech **
ACN,308.41,194.45608001873362,Complete
APP,334.575,117.84322189058572,Complete
APPS,4.145,0.4452288997578693,Complete
CRTO,28.64,1.519772916,Complete
CTSH,79.32,39.134661399976146,Complete
DV,13.43,2.264126438847133,Complete
DXC,15.9,2.8913455801298866,Complete
INFY,17.475,6276.619724121,Complete
MGNI,15.075,2.264824623384822,Complete
PLTR,115.7099,276.8465000323869,Complete
PUBM,11.03,0.5748888885627272,Complete
TTD,70.28,36.730397237028384,Complete
WIT,2.815,2524.297229004,Complete

** Semiconductors **
AMAT,155.735,127.66695625890691,Complete
AMD,102.82,164.96977523516992,Complete
ARM,116.35,123.161636452,Complete
AVGO,207.835,982.754324363672,Complete
INTC,21.065,91.66743,Complete
NVDA,116.58,2862.3678191309996,Complete
QCOM,145.66,160.97010077142184,Complete
TSM,177.225,23806.25015625,Complete

** SMB **
ADBE,384.695,164.3640305272696,Complete
BILL,45.56,4.898038750910868,Complete
GOOGL,153.2,1880.212521851,Complete
HUBS,605.91,31.79231475466715,Complete
INTU,653.28,182.9425896138888,Complete
META,594.61,1514.925013020756,Complete

** SaaS **
ADBE,384.695,164.3640305272696,Complete
ADSK,288.89,61.72299710562116,Complete
AMZN,192.12,2039.188827564,Complete
BILL,45.56,4.898038750910868,Complete
CCCS,9.065,5.888702991,Complete
CPRT,61.5891,59.44369844163613,Complete
CRM,275.12,269.0795564434888,Complete
CSGP,74.685,31.79548731912406,Complete
GOOGL,153.2,1880.212521851,Complete
GWRE,212.95,17.933277184635998,Complete
HUBS,605.91,31.79231475466715,Complete
IBM,248.6032,234.4681599126908,Complete
ICE,178.95,101.85594058401666,Complete
INTU,653.28,182.9425896138888,Complete
META,594.61,1514.925013020756,Complete
MSFT,436.915,3256.71788032,Complete
NOW,977.9,203.48306796133028,Complete
ORCL,150.3222,422.8784787038297,Complete
PCOR,65.535,9.951079910984488,Complete
SAP,293.95,306.718478868,Complete
SSNC,77.77,19.099068170285808,Complete
TTAN,120.02,10.680173175268855,Complete
WDAY,258.54,69.14626685480657,Complete

** Vertical **
CCCS,9.065,5.888702991,Complete
CPRT,61.5891,59.44369844163613,Complete
CSGP,74.685,31.79548731912406,Complete
GWRE,212.95,17.933277184635998,Complete
ICE,178.95,101.85594058401666,Complete
PCOR,65.535,9.951079910984488,Complete
SSNC,77.77,19.099068170285808,Complete
TTAN,120.02,10.680173175268855,Complete

** SaaS **
ADBE,384.695,164.3640305272696,Complete
ADSK,288.89,61.72299710562116,Complete
AMZN,192.12,2039.188827564,Complete
BILL,45.56,4.898038750910868,Complete
CCCS,9.065,5.888702991,Complete
CPRT,61.5891,59.44369844163613,Complete
CRM,275.12,269.0795564434888,Complete
CSGP,74.685,31.79548731912406,Complete
GOOGL,153.2,1880.212521851,Complete
GWRE,212.95,17.933277184635998,Complete
HUBS,605.91,31.79231475466715,Complete
IBM,248.6032,234.4681599126908,Complete
ICE,178.95,101.85594058401666,Complete
INTU,653.28,182.9425896138888,Complete
META,594.61,1514.925013020756,Complete
MSFT,436.915,3256.71788032,Complete
NOW,977.9,203.48306796133028,Complete
ORCL,150.3222,422.8784787038297,Complete
PCOR,65.535,9.951079910984488,Complete
SAP,293.95,306.718478868,Complete
SSNC,77.77,19.099068170285808,Complete
TTAN,120.02,10.680173175268855,Complete
WDAY,258.54,69.14626685480657,Complete

** Consumer Internet **
ABNB,125.28,78.48952043958066,Complete
BKNG,5085.355,166.7780116417254,Complete
NFLX,1142.01,487.7047201551864,Complete
PINS,29.2769,20.855046164752086,Complete
SNAP,8.275,14.26350573452737,Complete
SPOT,650.325,132.38587589560223,Complete
TRIP,15.135,1.9725439076606424,Complete
YELP,39.29,2.519139252020145,Complete
